data,tempo_dati,CONTAGI-spe,CONTAGI-spe-lisc,T-spe,H-spe, (RQ+RC)-spe,G-spe,D-spe,Var[CONTAGI-spe],Var[CONTAGI-spe-lisc],Var[T-spe],Var[H-spe],Var[ (RQ+RC)-spe],Var[G-spe],Var[D-spe],  ,t,tempo_sim,C,RT, RH, RQ, RC, GR, GO, D,CONTAGI (previsione),T (previsione),H (previsione),(RQ+RC) (previsione),GR (previsione),D (previsione),Var[CONTAGI (previsione)],Var[T (previsione)],Var[H (previsione)],Var[(RQ+RC) (previsione)],Var[GR (previsione)],Var[D (previsione)]
,,,,,,,,,,,,,,,,,439.667,483.667,79088.1,76.629,372.955,2726.5,800.127,65240.9,192742,2768.48,79088.1,76.629,372.955,3526.627,6.52E+04,2768.48, , , , , , 
,,,,,,,,,,,,,,,,,439.708,483.708,79094.9,76.714,373.19,2723.02,799.55,65245.5,192680,2768.66,79094.9,76.714,373.19,3522.57,6.52E+04,2768.66, , , , , , 
,,,,,,,,,,,,,,,,,439.75,483.75,79101.6,76.7988,373.426,2719.55,798.982,65250.1,192618,2768.83,79101.6,76.7988,373.426,3518.532,6.53E+04,2768.83, , , , , , 
,,,,,,,,,,,,,,,,,439.792,483.792,79108.4,76.8835,373.663,2716.11,798.423,65254.6,192556,2769,79108.4,76.8835,373.663,3514.533,6.53E+04,2769, , , , , , 
,,,,,,,,,,,,,,,,,439.833,483.833,79115.2,76.968,373.901,2712.68,797.873,65259.1,192494,2769.17,79115.2,76.968,373.901,3510.553,6.53E+04,2769.17, , , , , , 
,,,,,,,,,,,,,,,,,439.875,483.875,79122,77.0523,374.141,2709.27,797.332,65263.6,192431,2769.34,79122,77.0523,374.141,3506.602,6.53E+04,2769.34, , , , , , 
,,,,,,,,,,,,,,,,,439.917,483.917,79128.8,77.1365,374.381,2705.88,796.799,65268.1,192369,2769.52,79128.8,77.1365,374.381,3502.679,6.53E+04,2769.52, , , , , , 
,,,,,,,,,,,,,,,,,439.958,483.958,79135.6,77.2205,374.623,2702.51,796.276,65272.5,192307,2769.69,79135.6,77.2205,374.623,3498.786,6.53E+04,2769.69, , , , , , 
,,,,,,,,,,,,,,,,,440,484,79142.4,77.3043,374.865,2699.15,795.761,65276.9,192245,2769.86,79142.4,77.3043,374.865,3494.911,6.53E+04,2769.86,161.199999999997,2.0594,5.476,-100.17,113.900000000001,4.09000000000015
,,,,,,,,,,,,,,,,,440.042,484.042,79149.2,77.388,375.109,2695.82,795.256,65281.2,192183,2770.03,79149.2,77.388,375.109,3491.076,6.53E+04,2770.03, , , , , , 
,,,,,,,,,,,,,,,,,440.083,484.083,79156,77.4715,375.354,2692.51,794.759,65285.5,192121,2770.21,79156,77.4715,375.354,3487.269,6.53E+04,2770.21, , , , , , 
,,,,,,,,,,,,,,,,,440.125,484.125,79162.9,77.5549,375.599,2689.21,794.27,65289.8,192059,2770.38,79162.9,77.5549,375.599,3483.48,6.53E+04,2770.38, , , , , , 
,,,,,,,,,,,,,,,,,440.167,484.167,79169.7,77.6381,375.845,2685.94,793.791,65294,191997,2770.56,79169.7,77.6381,375.845,3479.731,6.53E+04,2770.56, , , , , , 
,,,,,,,,,,,,,,,,,440.208,484.208,79176.6,77.7211,376.092,2682.69,793.32,65298.2,191936,2770.73,79176.6,77.7211,376.092,3476.01,6.53E+04,2770.73, , , , , , 
,,,,,,,,,,,,,,,,,440.25,484.25,79183.4,77.8041,376.34,2679.45,792.859,65302.4,191874,2770.9,79183.4,77.8041,376.34,3472.309,6.53E+04,2770.9, , , , , , 
,,,,,,,,,,,,,,,,,440.292,484.292,79190.3,77.8868,376.589,2676.24,792.405,65306.5,191812,2771.08,79190.3,77.8868,376.589,3468.645,6.53E+04,2771.08, , , , , , 
,,,,,,,,,,,,,,,,,440.333,484.333,79197.2,77.9694,376.839,2673.05,791.961,65310.6,191750,2771.25,79197.2,77.9694,376.839,3465.011,6.53E+04,2771.25, , , , , , 
,,,,,,,,,,,,,,,,,440.375,484.375,79204.1,78.0518,377.089,2669.88,791.525,65314.7,191688,2771.43,79204.1,78.0518,377.089,3461.405,6.53E+04,2771.43, , , , , , 
,,,,,,,,,,,,,,,,,440.417,484.417,79210.9,78.1341,377.34,2666.73,791.098,65318.7,191627,2771.6,79210.9,78.1341,377.34,3457.828,6.53E+04,2771.6, , , , , , 
,,,,,,,,,,,,,,,,,440.458,484.458,79217.8,78.2163,377.591,2663.61,790.679,65322.7,191565,2771.78,79217.8,78.2163,377.591,3454.289,6.53E+04,2771.78, , , , , , 
,,,,,,,,,,,,,,,,,440.5,484.5,79224.8,78.2983,377.843,2660.5,790.27,65326.7,191503,2771.95,79224.8,78.2983,377.843,3450.77,6.53E+04,2771.95, , , , , , 
,,,,,,,,,,,,,,,,,440.542,484.542,79231.7,78.3801,378.095,2657.42,789.868,65330.6,191442,2772.13,79231.7,78.3801,378.095,3447.288,6.53E+04,2772.13, , , , , , 
,,,,,,,,,,,,,,,,,440.583,484.583,79238.6,78.4618,378.348,2654.36,789.476,65334.5,191380,2772.3,79238.6,78.4618,378.348,3443.836,6.53E+04,2772.3, , , , , , 
,,,,,,,,,,,,,,,,,440.625,484.625,79245.5,78.5433,378.602,2651.33,789.091,65338.4,191318,2772.48,79245.5,78.5433,378.602,3440.421,6.53E+04,2772.48, , , , , , 
,,,,,,,,,,,,,,,,,440.667,484.667,79252.5,78.6247,378.856,2648.31,788.716,65342.2,191257,2772.66,79252.5,78.6247,378.856,3437.026,6.53E+04,2772.66, , , , , , 
,,,,,,,,,,,,,,,,,440.708,484.708,79259.4,78.7059,379.11,2645.32,788.349,65346,191195,2772.83,79259.4,78.7059,379.11,3433.669,6.53E+04,2772.83, , , , , , 
,,,,,,,,,,,,,,,,,440.75,484.75,79266.4,78.787,379.364,2642.35,787.99,65349.7,191134,2773.01,79266.4,78.787,379.364,3430.34,6.53E+04,2773.01, , , , , , 
,,,,,,,,,,,,,,,,,440.792,484.792,79273.4,78.8679,379.619,2639.41,787.64,65353.4,191072,2773.19,79273.4,78.8679,379.619,3427.05,6.54E+04,2773.19, , , , , , 
,,,,,,,,,,,,,,,,,440.833,484.833,79280.3,78.9486,379.874,2636.49,787.298,65357.1,191008,2773.36,79280.3,78.9486,379.874,3423.788,6.54E+04,2773.36, , , , , , 
,,,,,,,,,,,,,,,,,440.875,484.875,79287.3,79.0292,380.129,2633.59,786.965,65360.7,190943,2773.54,79287.3,79.0292,380.129,3420.555,6.54E+04,2773.54, , , , , , 
,,,,,,,,,,,,,,,,,440.917,484.917,79294.3,79.1095,380.384,2630.72,786.64,65364.3,190878,2773.72,79294.3,79.1095,380.384,3417.36,6.54E+04,2773.72, , , , , , 
,,,,,,,,,,,,,,,,,440.958,484.958,79301.3,79.1897,380.64,2627.87,786.323,65367.8,190813,2773.89,79301.3,79.1897,380.64,3414.193,6.54E+04,2773.89, , , , , , 
,,,,,,,,,,,,,,,,,441,485,79308.3,79.2698,380.895,2625.05,786.015,65371.4,190749,2774.07,79308.3,79.2698,380.895,3411.065,6.54E+04,2774.07,165.900000000009,1.96550000000001,6.02999999999997,-83.846,94.5,4.21000000000004
,,,,,,,,,,,,,,,,,441.042,485.042,79315.3,79.3496,381.151,2622.25,785.715,65374.8,190684,2774.25,79315.3,79.3496,381.151,3407.965,6.54E+04,2774.25, , , , , , 
,,,,,,,,,,,,,,,,,441.083,485.083,79322.3,79.4292,381.406,2619.47,785.423,65378.3,190619,2774.43,79322.3,79.4292,381.406,3404.893,6.54E+04,2774.43, , , , , , 
,,,,,,,,,,,,,,,,,441.125,485.125,79329.4,79.5087,381.662,2616.72,785.14,65381.7,190555,2774.61,79329.4,79.5087,381.662,3401.86,6.54E+04,2774.61, , , , , , 
,,,,,,,,,,,,,,,,,441.167,485.167,79336.4,79.5879,381.917,2614,784.864,65385,190490,2774.78,79336.4,79.5879,381.917,3398.864,6.54E+04,2774.78, , , , , , 
,,,,,,,,,,,,,,,,,441.208,485.208,79343.4,79.6669,382.172,2611.3,784.597,65388.4,190425,2774.96,79343.4,79.6669,382.172,3395.897,6.54E+04,2774.96, , , , , , 
,,,,,,,,,,,,,,,,,441.25,485.25,79350.5,79.7456,382.427,2608.62,784.338,65391.7,190361,2775.14,79350.5,79.7456,382.427,3392.958,6.54E+04,2775.14, , , , , , 
,,,,,,,,,,,,,,,,,441.292,485.292,79357.5,79.8241,382.682,2605.97,784.086,65394.9,190296,2775.32,79357.5,79.8241,382.682,3390.056,6.54E+04,2775.32, , , , , , 
,,,,,,,,,,,,,,,,,441.333,485.333,79364.6,79.9024,382.937,2603.34,783.843,65398.1,190231,2775.5,79364.6,79.9024,382.937,3387.183,6.54E+04,2775.5, , , , , , 
,,,,,,,,,,,,,,,,,441.375,485.375,79371.7,79.9804,383.191,2600.74,783.608,65401.3,190167,2775.68,79371.7,79.9804,383.191,3384.348,6.54E+04,2775.68, , , , , , 
,,,,,,,,,,,,,,,,,441.417,485.417,79378.7,80.0581,383.445,2598.16,783.38,65404.4,190102,2775.86,79378.7,80.0581,383.445,3381.54,6.54E+04,2775.86, , , , , , 
,,,,,,,,,,,,,,,,,441.458,485.458,79385.8,80.1355,383.699,2595.61,783.16,65407.5,190037,2776.04,79385.8,80.1355,383.699,3378.77,6.54E+04,2776.04, , , , , , 
,,,,,,,,,,,,,,,,,441.5,485.5,79392.9,80.2126,383.952,2593.08,782.948,65410.6,189973,2776.22,79392.9,80.2126,383.952,3376.028,6.54E+04,2776.22, , , , , , 
,,,,,,,,,,,,,,,,,441.542,485.542,79400,80.2894,384.205,2590.58,782.744,65413.6,189908,2776.4,79400,80.2894,384.205,3373.324,6.54E+04,2776.4, , , , , , 
,,,,,,,,,,,,,,,,,441.583,485.583,79407.1,80.3658,384.458,2588.1,782.547,65416.5,189843,2776.58,79407.1,80.3658,384.458,3370.647,6.54E+04,2776.58, , , , , , 
,,,,,,,,,,,,,,,,,441.625,485.625,79414.2,80.4419,384.71,2585.65,782.358,65419.5,189778,2776.76,79414.2,80.4419,384.71,3368.008,6.54E+04,2776.76, , , , , , 
,,,,,,,,,,,,,,,,,441.667,485.667,79421.3,80.5176,384.962,2583.22,782.176,65422.4,189714,2776.94,79421.3,80.5176,384.962,3365.396,6.54E+04,2776.94, , , , , , 
,,,,,,,,,,,,,,,,,441.708,485.708,79428.4,80.5929,385.213,2580.82,782.002,65425.2,189649,2777.12,79428.4,80.5929,385.213,3362.822,6.54E+04,2777.12, , , , , , 
,,,,,,,,,,,,,,,,,441.75,485.75,79435.5,80.6677,385.464,2578.44,781.835,65428,189584,2777.31,79435.5,80.6677,385.464,3360.275,6.54E+04,2777.31, , , , , , 
,,,,,,,,,,,,,,,,,441.792,485.792,79442.6,80.7422,385.715,2576.09,781.675,65430.8,189520,2777.49,79442.6,80.7422,385.715,3357.765,6.54E+04,2777.49, , , , , , 
,,,,,,,,,,,,,,,,,441.833,485.833,79449.8,80.8162,385.965,2573.76,781.522,65433.6,189455,2777.67,79449.8,80.8162,385.965,3355.282,6.54E+04,2777.67, , , , , , 
,,,,,,,,,,,,,,,,,441.875,485.875,79456.9,80.8897,386.215,2571.45,781.377,65436.3,189390,2777.85,79456.9,80.8897,386.215,3352.827,6.54E+04,2777.85, , , , , , 
,,,,,,,,,,,,,,,,,441.917,485.917,79464,80.9627,386.464,2569.17,781.238,65438.9,189325,2778.03,79464,80.9627,386.464,3350.408,6.54E+04,2778.03, , , , , , 
,,,,,,,,,,,,,,,,,441.958,485.958,79471.2,81.0352,386.713,2566.91,781.107,65441.5,189261,2778.21,79471.2,81.0352,386.713,3348.017,6.54E+04,2778.21, , , , , , 
,,,,,,,,,,,,,,,,,442,486,79478.3,81.1072,386.962,2564.67,780.982,65444.1,189196,2778.4,79478.3,81.1072,386.962,3345.652,6.54E+04,2778.4,170,1.8374,6.06700000000001,-65.413,72.6999999999971,4.32999999999993
,,,,,,,,,,,,,,,,,442.042,486.042,79485.5,81.1786,387.21,2562.46,780.864,65446.7,189131,2778.58,79485.5,81.1786,387.21,3343.324,6.54E+04,2778.58, , , , , , 
,,,,,,,,,,,,,,,,,442.083,486.083,79492.6,81.2494,387.457,2560.27,780.753,65449.2,189066,2778.76,79492.6,81.2494,387.457,3341.023,6.54E+04,2778.76, , , , , , 
,,,,,,,,,,,,,,,,,442.125,486.125,79499.8,81.3196,387.705,2558.1,780.648,65451.6,189001,2778.94,79499.8,81.3196,387.705,3338.748,6.55E+04,2778.94, , , , , , 
,,,,,,,,,,,,,,,,,442.167,486.167,79506.9,81.3892,387.952,2555.96,780.55,65454.1,188936,2779.13,79506.9,81.3892,387.952,3336.51,6.55E+04,2779.13, , , , , , 
,,,,,,,,,,,,,,,,,442.208,486.208,79514.1,81.4582,388.199,2553.83,780.458,65456.4,188871,2779.31,79514.1,81.4582,388.199,3334.288,6.55E+04,2779.31, , , , , , 
,,,,,,,,,,,,,,,,,442.25,486.25,79521.2,81.5264,388.445,2551.73,780.372,65458.8,188807,2779.49,79521.2,81.5264,388.445,3332.102,6.55E+04,2779.49, , , , , , 
,,,,,,,,,,,,,,,,,442.292,486.292,79528.4,81.594,388.692,2549.65,780.293,65461.1,188742,2779.68,79528.4,81.594,388.692,3329.943,6.55E+04,2779.68, , , , , , 
,,,,,,,,,,,,,,,,,442.333,486.333,79535.5,81.6608,388.938,2547.59,780.22,65463.4,188677,2779.86,79535.5,81.6608,388.938,3327.81,6.55E+04,2779.86, , , , , , 
,,,,,,,,,,,,,,,,,442.375,486.375,79542.7,81.7268,389.183,2545.55,780.153,65465.6,188612,2780.05,79542.7,81.7268,389.183,3325.703,6.55E+04,2780.05, , , , , , 
,,,,,,,,,,,,,,,,,442.417,486.417,79549.8,81.7921,389.429,2543.54,780.092,65467.8,188547,2780.23,79549.8,81.7921,389.429,3323.632,6.55E+04,2780.23, , , , , , 
,,,,,,,,,,,,,,,,,442.458,486.458,79557,81.8566,389.674,2541.54,780.036,65469.9,188482,2780.41,79557,81.8566,389.674,3321.576,6.55E+04,2780.41, , , , , , 
,,,,,,,,,,,,,,,,,442.5,486.5,79564.2,81.9203,389.919,2539.56,779.987,65472.1,188417,2780.6,79564.2,81.9203,389.919,3319.547,6.55E+04,2780.6, , , , , , 
,,,,,,,,,,,,,,,,,442.542,486.542,79571.3,81.9831,390.164,2537.61,779.943,65474.1,188351,2780.78,79571.3,81.9831,390.164,3317.553,6.55E+04,2780.78, , , , , , 
,,,,,,,,,,,,,,,,,442.583,486.583,79578.5,82.0451,390.408,2535.67,779.904,65476.2,188286,2780.97,79578.5,82.0451,390.408,3315.574,6.55E+04,2780.97, , , , , , 
,,,,,,,,,,,,,,,,,442.625,486.625,79585.6,82.1061,390.652,2533.75,779.871,65478.2,188221,2781.15,79585.6,82.1061,390.652,3313.621,6.55E+04,2781.15, , , , , , 
,,,,,,,,,,,,,,,,,442.667,486.667,79592.8,82.1663,390.896,2531.85,779.844,65480.1,188156,2781.34,79592.8,82.1663,390.896,3311.694,6.55E+04,2781.34, , , , , , 
,,,,,,,,,,,,,,,,,442.708,486.708,79599.9,82.2255,391.14,2529.96,779.821,65482.1,188091,2781.52,79599.9,82.2255,391.14,3309.781,6.55E+04,2781.52, , , , , , 
,,,,,,,,,,,,,,,,,442.75,486.75,79607.1,82.2837,391.383,2528.1,779.804,65484,188025,2781.71,79607.1,82.2837,391.383,3307.904,6.55E+04,2781.71, , , , , , 
,,,,,,,,,,,,,,,,,442.792,486.792,79614.2,82.341,391.626,2526.25,779.792,65485.8,187960,2781.89,79614.2,82.341,391.626,3306.042,6.55E+04,2781.89, , , , , , 
,,,,,,,,,,,,,,,,,442.833,486.833,79621.4,82.3972,391.868,2524.42,779.785,65487.6,187895,2782.08,79621.4,82.3972,391.868,3304.205,6.55E+04,2782.08, , , , , , 
,,,,,,,,,,,,,,,,,442.875,486.875,79628.5,82.4524,392.11,2522.61,779.783,65489.4,187829,2782.26,79628.5,82.4524,392.11,3302.393,6.55E+04,2782.26, , , , , , 
,,,,,,,,,,,,,,,,,442.917,486.917,79635.7,82.5066,392.351,2520.82,779.786,65491.2,187764,2782.45,79635.7,82.5066,392.351,3300.606,6.55E+04,2782.45, , , , , , 
,,,,,,,,,,,,,,,,,442.958,486.958,79642.8,82.5596,392.592,2519.04,779.793,65492.9,187698,2782.63,79642.8,82.5596,392.592,3298.833,6.55E+04,2782.63, , , , , , 
,,,,,,,,,,,,,,,,,443,487,79649.8,82.8563,391.992,2517.92,779.691,65494.5,187633,2782.77,79649.8,82.8563,391.992,3297.611,6.55E+04,2782.77,171.5,1.7491,5.03000000000003,-48.0410000000002,50.4000000000015,4.36999999999989
,,,,,,,,,,,,,,,,,443.042,487.042,79656.8,83.1517,391.391,2516.81,779.593,65496.2,187568,2782.91,79656.8,83.1517,391.391,3296.403,6.55E+04,2782.91, , , , , , 
,,,,,,,,,,,,,,,,,443.083,487.083,79663.8,83.4457,390.79,2515.72,779.499,65497.8,187502,2783.05,79663.8,83.4457,390.79,3295.219,6.55E+04,2783.05, , , , , , 
,,,,,,,,,,,,,,,,,443.125,487.125,79670.8,83.7384,390.189,2514.65,779.41,65499.3,187437,2783.19,79670.8,83.7384,390.189,3294.06,6.55E+04,2783.19, , , , , , 
,,,,,,,,,,,,,,,,,443.167,487.167,79677.8,84.0296,389.587,2513.59,779.325,65500.8,187371,2783.33,79677.8,84.0296,389.587,3292.915,6.55E+04,2783.33, , , , , , 
,,,,,,,,,,,,,,,,,443.208,487.208,79684.8,84.3194,388.985,2512.54,779.245,65502.3,187305,2783.47,79684.8,84.3194,388.985,3291.785,6.55E+04,2783.47, , , , , , 
,,,,,,,,,,,,,,,,,443.25,487.25,79691.8,84.6078,388.382,2511.51,779.169,65503.8,187240,2783.6,79691.8,84.6078,388.382,3290.679,6.55E+04,2783.6, , , , , , 
,,,,,,,,,,,,,,,,,443.292,487.292,79698.8,84.8946,387.778,2510.49,779.097,65505.2,187174,2783.74,79698.8,84.8946,387.778,3289.587,6.55E+04,2783.74, , , , , , 
,,,,,,,,,,,,,,,,,443.333,487.333,79705.8,85.18,387.173,2509.49,779.029,65506.6,187108,2783.88,79705.8,85.18,387.173,3288.519,6.55E+04,2783.88, , , , , , 
,,,,,,,,,,,,,,,,,443.375,487.375,79712.7,85.4638,386.567,2508.5,778.965,65507.9,187042,2784.02,79712.7,85.4638,386.567,3287.465,6.55E+04,2784.02, , , , , , 
,,,,,,,,,,,,,,,,,443.417,487.417,79719.7,85.7461,385.96,2507.52,778.904,65509.3,186976,2784.16,79719.7,85.7461,385.96,3286.424,6.55E+04,2784.16, , , , , , 
,,,,,,,,,,,,,,,,,443.458,487.458,79726.7,86.0269,385.352,2506.55,778.848,65510.5,186911,2784.3,79726.7,86.0269,385.352,3285.398,6.55E+04,2784.3, , , , , , 
,,,,,,,,,,,,,,,,,443.5,487.5,79733.6,86.306,384.743,2505.6,778.795,65511.8,186845,2784.44,79733.6,86.306,384.743,3284.395,6.55E+04,2784.44, , , , , , 
,,,,,,,,,,,,,,,,,443.542,487.542,79740.5,86.5835,384.132,2504.66,778.746,65513,186778,2784.58,79740.5,86.5835,384.132,3283.406,6.55E+04,2784.58, , , , , , 
,,,,,,,,,,,,,,,,,443.583,487.583,79747.5,86.8594,383.519,2503.73,778.701,65514.2,186712,2784.72,79747.5,86.8594,383.519,3282.431,6.55E+04,2784.72, , , , , , 
,,,,,,,,,,,,,,,,,443.625,487.625,79754.4,87.1337,382.905,2502.82,778.659,65515.3,186646,2784.86,79754.4,87.1337,382.905,3281.479,6.55E+04,2784.86, , , , , , 
,,,,,,,,,,,,,,,,,443.667,487.667,79761.3,87.4062,382.289,2501.91,778.621,65516.5,186580,2785,79761.3,87.4062,382.289,3280.531,6.55E+04,2785, , , , , , 
,,,,,,,,,,,,,,,,,443.708,487.708,79768.2,87.6772,381.67,2501.02,778.586,65517.5,186514,2785.14,79768.2,87.6772,381.67,3279.606,6.55E+04,2785.14, , , , , , 
,,,,,,,,,,,,,,,,,443.75,487.75,79775.1,87.9464,381.05,2500.14,778.554,65518.6,186447,2785.28,79775.1,87.9464,381.05,3278.694,6.55E+04,2785.28, , , , , , 
,,,,,,,,,,,,,,,,,443.792,487.792,79782,88.2139,380.427,2499.27,778.526,65519.6,186381,2785.42,79782,88.2139,380.427,3277.796,6.55E+04,2785.42, , , , , , 
,,,,,,,,,,,,,,,,,443.833,487.833,79788.9,88.4797,379.802,2498.41,778.501,65520.6,186314,2785.56,79788.9,88.4797,379.802,3276.911,6.55E+04,2785.56, , , , , , 
,,,,,,,,,,,,,,,,,443.875,487.875,79795.8,88.7437,379.175,2497.56,778.479,65521.5,186248,2785.7,79795.8,88.7437,379.175,3276.039,6.55E+04,2785.7, , , , , , 
,,,,,,,,,,,,,,,,,443.917,487.917,79802.7,89.006,378.544,2496.72,778.46,65522.5,186181,2785.84,79802.7,89.006,378.544,3275.18,6.55E+04,2785.84, , , , , , 
,,,,,,,,,,,,,,,,,443.958,487.958,79809.5,89.2666,377.911,2495.89,778.445,65523.4,186114,2785.98,79809.5,89.2666,377.911,3274.335,6.55E+04,2785.98, , , , , , 
,,,,,,,,,,,,,,,,,444,488,79816.4,89.5254,377.275,2495.07,778.432,65524.2,186048,2786.12,79816.4,89.5254,377.275,3273.502,6.55E+04,2786.12,166.599999999991,6.6691,-14.717,-24.1089999999995,29.6999999999971,3.34999999999991
,,,,,,,,,,,,,,,,,444.042,488.042,79823.2,89.7824,376.636,2494.26,778.422,65525,185981,2786.26,79823.2,89.7824,376.636,3272.682,6.55E+04,2786.26, , , , , , 
,,,,,,,,,,,,,,,,,444.083,488.083,79830,90.0376,375.994,2493.46,778.415,65525.8,185914,2786.4,79830,90.0376,375.994,3271.875,6.55E+04,2786.4, , , , , , 
,,,,,,,,,,,,,,,,,444.125,488.125,79836.9,90.291,375.348,2492.67,778.411,65526.6,185847,2786.55,79836.9,90.291,375.348,3271.081,6.55E+04,2786.55, , , , , , 
,,,,,,,,,,,,,,,,,444.167,488.167,79843.7,90.5426,374.699,2491.9,778.41,65527.3,185780,2786.69,79843.7,90.5426,374.699,3270.31,6.55E+04,2786.69, , , , , , 
,,,,,,,,,,,,,,,,,444.208,488.208,79850.5,90.7924,374.046,2491.13,778.412,65528,185713,2786.83,79850.5,90.7924,374.046,3269.542,6.55E+04,2786.83, , , , , , 
,,,,,,,,,,,,,,,,,444.25,488.25,79857.3,91.0404,373.39,2490.36,778.416,65528.7,185646,2786.97,79857.3,91.0404,373.39,3268.776,6.55E+04,2786.97, , , , , , 
,,,,,,,,,,,,,,,,,444.292,488.292,79864.1,91.2865,372.73,2489.61,778.423,65529.4,185579,2787.11,79864.1,91.2865,372.73,3268.033,6.55E+04,2787.11, , , , , , 
,,,,,,,,,,,,,,,,,444.333,488.333,79870.8,91.5308,372.066,2488.87,778.433,65530,185511,2787.25,79870.8,91.5308,372.066,3267.303,6.55E+04,2787.25, , , , , , 
,,,,,,,,,,,,,,,,,444.375,488.375,79877.6,91.7733,371.398,2488.14,778.445,65530.6,185444,2787.39,79877.6,91.7733,371.398,3266.585,6.55E+04,2787.39, , , , , , 
,,,,,,,,,,,,,,,,,444.417,488.417,79884.3,92.0139,370.726,2487.41,778.46,65531.1,185377,2787.54,79884.3,92.0139,370.726,3265.87,6.55E+04,2787.54, , , , , , 
,,,,,,,,,,,,,,,,,444.458,488.458,79891.1,92.2527,370.05,2486.69,778.477,65531.7,185309,2787.68,79891.1,92.2527,370.05,3265.167,6.55E+04,2787.68, , , , , , 
,,,,,,,,,,,,,,,,,444.5,488.5,79897.8,92.4897,369.37,2485.99,778.497,65532.1,185242,2787.82,79897.8,92.4897,369.37,3264.487,6.55E+04,2787.82, , , , , , 
,,,,,,,,,,,,,,,,,444.542,488.542,79904.5,92.7248,368.686,2485.28,778.519,65532.6,185174,2787.96,79904.5,92.7248,368.686,3263.799,6.55E+04,2787.96, , , , , , 
,,,,,,,,,,,,,,,,,444.583,488.583,79911.2,92.958,367.997,2484.59,778.543,65533.1,185106,2788.11,79911.2,92.958,367.997,3263.133,6.55E+04,2788.11, , , , , , 
,,,,,,,,,,,,,,,,,444.625,488.625,79917.9,93.1894,367.303,2483.91,778.57,65533.5,185038,2788.25,79917.9,93.1894,367.303,3262.48,6.55E+04,2788.25, , , , , , 
,,,,,,,,,,,,,,,,,444.667,488.667,79924.6,93.4189,366.606,2483.23,778.599,65533.8,184971,2788.39,79924.6,93.4189,366.606,3261.829,6.55E+04,2788.39, , , , , , 
,,,,,,,,,,,,,,,,,444.708,488.708,79931.3,93.6466,365.903,2482.56,778.631,65534.2,184903,2788.54,79931.3,93.6466,365.903,3261.191,6.55E+04,2788.54, , , , , , 
,,,,,,,,,,,,,,,,,444.75,488.75,79938,93.8724,365.196,2481.9,778.665,65534.5,184835,2788.68,79938,93.8724,365.196,3260.565,6.55E+04,2788.68, , , , , , 
,,,,,,,,,,,,,,,,,444.792,488.792,79944.6,94.0963,364.485,2481.25,778.701,65534.8,184767,2788.82,79944.6,94.0963,364.485,3259.951,6.55E+04,2788.82, , , , , , 
,,,,,,,,,,,,,,,,,444.833,488.833,79951.2,94.3184,363.769,2480.6,778.739,65535.1,184698,2788.97,79951.2,94.3184,363.769,3259.339,6.55E+04,2788.97, , , , , , 
,,,,,,,,,,,,,,,,,444.875,488.875,79957.9,94.5387,363.048,2479.96,778.78,65535.3,184630,2789.11,79957.9,94.5387,363.048,3258.74,6.55E+04,2789.11, , , , , , 
,,,,,,,,,,,,,,,,,444.917,488.917,79964.5,94.7571,362.322,2479.33,778.822,65535.5,184562,2789.25,79964.5,94.7571,362.322,3258.152,6.55E+04,2789.25, , , , , , 
,,,,,,,,,,,,,,,,,444.958,488.958,79971.1,94.9736,361.592,2478.71,778.867,65535.7,184494,2789.4,79971.1,94.9736,361.592,3257.577,6.55E+04,2789.4, , , , , , 
,,,,,,,,,,,,,,,,,445,489,79977.7,95.1882,360.856,2478.09,778.914,65535.9,184425,2789.54,79977.7,95.1882,360.856,3257.004,6.55E+04,2789.54,161.300000000003,5.66279999999999,-16.419,-16.4980000000005,11.7000000000044,3.42000000000007
,,,,,,,,,,,,,,,,,445.042,489.042,79984.3,95.4011,360.116,2477.48,778.963,65536,184357,2789.68,79984.3,95.4011,360.116,3256.443,6.55E+04,2789.68, , , , , , 
,,,,,,,,,,,,,,,,,445.083,489.083,79990.9,95.612,359.371,2476.88,779.014,65536.1,184288,2789.83,79990.9,95.612,359.371,3255.894,6.55E+04,2789.83, , , , , , 
,,,,,,,,,,,,,,,,,445.125,489.125,79997.4,95.8212,358.621,2476.28,779.067,65536.2,184220,2789.97,79997.4,95.8212,358.621,3255.347,6.55E+04,2789.97, , , , , , 
,,,,,,,,,,,,,,,,,445.167,489.167,80004,96.0284,357.867,2475.69,779.122,65536.2,184151,2790.12,80004,96.0284,357.867,3254.812,6.55E+04,2790.12, , , , , , 
,,,,,,,,,,,,,,,,,445.208,489.208,80010.5,96.2339,357.107,2475.11,779.179,65536.3,184082,2790.26,80010.5,96.2339,357.107,3254.289,6.55E+04,2790.26, , , , , , 
,,,,,,,,,,,,,,,,,445.25,489.25,80017,96.4375,356.343,2474.53,779.238,65536.2,184013,2790.41,80017,96.4375,356.343,3253.768,6.55E+04,2790.41, , , , , , 
,,,,,,,,,,,,,,,,,445.292,489.292,80023.6,96.6393,355.573,2473.96,779.299,65536.2,183944,2790.55,80023.6,96.6393,355.573,3253.259,6.55E+04,2790.55, , , , , , 
,,,,,,,,,,,,,,,,,445.333,489.333,80030.1,96.8392,354.799,2473.4,779.362,65536.2,183875,2790.7,80030.1,96.8392,354.799,3252.762,6.55E+04,2790.7, , , , , , 
